"","long","lat","distance_track","distance_watch","origin_lat","origin_long","origin_ref","destin_lat","destin_long","destin_ref","date_analyzed","max_category","watchzone_ref_long","watchzone_ref_lat","intersection_long","intersection_lat","intersect_ref_long","intersect_ref_lat"
"87",-80.82,25.42,31.1920283318769,9.03388069666825,28.54306,-82.64401,1421,25.14179,-80.92534,1679,"12",5,-80.918830871582,25.3247337341309,-80.3344116210938,25.5252685546875,-80.3,25.5
"88",-80.68,25.42,22.7810183405588,16.3199472309043,28.54306,-82.64401,1421,25.14179,-80.92534,1679,"12",5,-80.918830871582,25.3247337341309,-80.3344116210938,25.5252685546875,-80.3,25.5
"89",-80.54,25.42,14.7626435357933,24.5815773731798,28.54306,-82.64401,1421,25.14179,-80.92534,1679,"12",5,-80.918830871582,25.3247337341309,-80.3344116210938,25.5252685546875,-80.3,25.5
"90",-80.4,25.42,8.35616577810524,33.0960788553539,28.54306,-82.64401,1421,25.14179,-80.92534,1679,"12",5,-80.918830871582,25.3247337341309,-80.3344116210938,25.5252685546875,-80.3,25.5
"91",-81.1,25.56,47.8511211601273,6.97867204361539,28.54306,-82.64401,1421,25.14179,-80.92534,1679,"12",5,-81.2110366821289,25.5481872558594,-80.3344116210938,25.5252685546875,-80.3,25.5
"92",-80.96,25.56,39.1253282143774,13.8656209417429,28.54306,-82.64401,1421,25.14179,-80.92534,1679,"12",5,-81.0620727539062,25.3820304870605,-80.3344116210938,25.5252685546875,-80.3,25.5
"93",-80.82,25.56,30.4072720908253,17.3109737308707,28.54306,-82.64401,1421,25.14179,-80.92534,1679,"12",5,-80.930290222168,25.3304634094238,-80.3344116210938,25.5252685546875,-80.3,25.5
"94",-80.68,25.56,21.7062924877115,22.0812386213466,28.54306,-82.64401,1421,25.14179,-80.92534,1679,"12",5,-80.918830871582,25.3247337341309,-80.3344116210938,25.5252685546875,-80.3,25.5
"95",-80.54,25.56,13.0565931197084,28.7245841850532,28.54306,-82.64401,1421,25.14179,-80.92534,1679,"12",5,-80.918830871582,25.3247337341309,-80.3344116210938,25.5252685546875,-80.3,25.5
"96",-80.4,25.56,4.74731511235053,36.2715812261817,28.54306,-82.64401,1421,25.14179,-80.92534,1679,"12",5,-80.918830871582,25.3247337341309,-80.3344116210938,25.5252685546875,-80.3,25.5
"97",-81.24,25.7,57.7758136544958,4.10928996050587,28.54306,-82.64401,1421,25.14179,-80.92534,1679,"12",5,-81.2855224609375,25.6570510864258,-80.3344116210938,25.5252685546875,-80.3,25.5
"98",-81.1,25.7,49.2688991821102,11.9433712885486,28.54306,-82.64401,1421,25.14179,-80.92534,1679,"12",5,-81.2855224609375,25.6570510864258,-80.3344116210938,25.5252685546875,-80.3,25.5
"99",-80.96,25.7,40.8579734948035,18.7302969223642,28.54306,-82.64401,1421,25.14179,-80.92534,1679,"12",5,-81.2167663574219,25.5596466064453,-80.3344116210938,25.5252685546875,-80.3,25.5
"100",-80.82,25.7,32.6173911236269,26.4582131162242,28.54306,-82.64401,1421,25.14179,-80.92534,1679,"12",5,-80.9990463256836,25.3533821105957,-80.3344116210938,25.5252685546875,-80.3,25.5
"101",-80.68,25.7,24.7181253134807,29.9408873287462,28.54306,-82.64401,1421,25.14179,-80.92534,1679,"12",5,-80.918830871582,25.3247337341309,-80.3344116210938,25.5252685546875,-80.3,25.5
"102",-80.54,25.7,17.6252389865378,35.122405876062,28.54306,-82.64401,1421,25.14179,-80.92534,1679,"12",5,-80.918830871582,25.3247337341309,-80.3344116210938,25.5252685546875,-80.3,25.5
"103",-80.4,25.7,12.7626223701521,41.5154993331165,28.54306,-82.64401,1421,25.14179,-80.92534,1679,"12",5,-80.918830871582,25.3247337341309,-80.3344116210938,25.5252685546875,-80.3,25.5
"104",-80.26,25.7,12.9496071433725,48.6447948131869,28.54306,-82.64401,1421,25.14179,-80.92534,1679,"12",5,-80.918830871582,25.3247337341309,-80.3344116210938,25.5252685546875,-80.3,25.5
"106",-81.24,25.84,60.5169054574678,9.06368405622281,28.54306,-82.64401,1421,25.14179,-80.92534,1679,"12",5,-81.3600082397461,25.7659111022949,-80.3344116210938,25.5252685546875,-80.3,25.5
"107",-81.1,25.84,52.4666185762567,16.9870751113995,28.54306,-82.64401,1421,25.14179,-80.92534,1679,"12",5,-81.3600082397461,25.7659111022949,-80.3344116210938,25.5252685546875,-80.3,25.5
"108",-80.96,25.84,44.6719903062099,23.9102821280848,28.54306,-82.64401,1421,25.14179,-80.92534,1679,"12",5,-81.2855224609375,25.6570510864258,-80.3344116210938,25.5252685546875,-80.3,25.5
"109",-80.82,25.84,37.2936811613194,31.4330973812896,28.54306,-82.64401,1421,25.14179,-80.92534,1679,"12",5,-81.2167663574219,25.5596466064453,-80.3344116210938,25.5252685546875,-80.3,25.5
"110",-80.68,25.84,30.6340097437284,38.5574405423008,28.54306,-82.64401,1421,25.14179,-80.92534,1679,"12",5,-80.930290222168,25.3304634094238,-80.3344116210938,25.5252685546875,-80.3,25.5
"111",-80.54,25.84,25.2677446654706,42.7749800688005,28.54306,-82.64401,1421,25.14179,-80.92534,1679,"12",5,-80.918830871582,25.3247337341309,-80.3344116210938,25.5252685546875,-80.3,25.5
"112",-80.4,25.84,22.1555431771014,48.1568030110783,28.54306,-82.64401,1421,25.14179,-80.92534,1679,"12",5,-80.918830871582,25.3247337341309,-80.3344116210938,25.5252685546875,-80.3,25.5
"113",-80.26,25.84,22.2636528330014,54.4160206814583,28.54306,-82.64401,1421,25.14179,-80.92534,1679,"12",5,-80.918830871582,25.3247337341309,-80.3344116210938,25.5252685546875,-80.3,25.5
"114",-80.12,25.84,25.5512298545937,61.2843788968458,28.54306,-82.64401,1421,25.14179,-80.92534,1679,"12",5,-80.918830871582,25.3247337341309,-80.3344116210938,25.5252685546875,-80.3,25.5
"119",-81.38,25.98,72.3523019046956,9.58836023831524,28.54306,-82.64401,1421,25.14179,-80.92534,1679,"12",5,-81.4631423950195,25.8633155822754,-80.3344116210938,25.5252685546875,-80.3,25.5
"120",-81.24,25.98,64.6078201669824,14.9414223402543,28.54306,-82.64401,1421,25.14179,-80.92534,1679,"12",5,-81.4115753173828,25.8289375305176,-80.3344116210938,25.5252685546875,-80.3,25.5
"121",-81.1,25.98,57.1462571900758,21.5567658710338,28.54306,-82.64401,1421,25.14179,-80.92534,1679,"12",5,-81.382926940918,25.8002891540527,-80.3344116210938,25.5252685546875,-80.3,25.5
"122",-80.96,25.98,50.0942059252415,28.9730422205965,28.54306,-82.64401,1421,25.14179,-80.92534,1679,"12",5,-81.3600082397461,25.7659111022949,-80.3344116210938,25.5252685546875,-80.3,25.5
"123",-80.82,25.98,43.6506076535772,36.60302770471,28.54306,-82.64401,1421,25.14179,-80.92534,1679,"12",5,-81.2855224609375,25.6570510864258,-80.3344116210938,25.5252685546875,-80.3,25.5
"124",-80.68,25.98,38.1252362018176,43.8334952289898,28.54306,-82.64401,1421,25.14179,-80.92534,1679,"12",5,-81.2855224609375,25.6570510864258,-80.3344116210938,25.5252685546875,-80.3,25.5
"125",-80.54,25.98,33.9691659792921,51.1068999371944,28.54306,-82.64401,1421,25.14179,-80.92534,1679,"12",5,-80.930290222168,25.3304634094238,-80.3344116210938,25.5252685546875,-80.3,25.5
"126",-80.4,25.98,31.725190179151,55.697850754705,28.54306,-82.64401,1421,25.14179,-80.92534,1679,"12",5,-80.918830871582,25.3247337341309,-80.3344116210938,25.5252685546875,-80.3,25.5
"127",-80.26,25.98,31.8006944157812,61.184310862444,28.54306,-82.64401,1421,25.14179,-80.92534,1679,"12",5,-80.918830871582,25.3247337341309,-80.3344116210938,25.5252685546875,-80.3,25.5
"128",-80.12,25.98,34.1803108849272,67.3591533951747,28.54306,-82.64401,1421,25.14179,-80.92534,1679,"12",5,-80.918830871582,25.3247337341309,-80.3344116210938,25.5252685546875,-80.3,25.5
"141",-81.24,26.12,69.8116636746064,22.5375366822174,28.54306,-82.64401,1421,25.14179,-80.92534,1679,"12",5,-81.4631423950195,25.8633155822754,-80.3344116210938,25.5252685546875,-80.3,25.5
"142",-81.1,26.12,62.9783325003279,27.9474070228832,28.54306,-82.64401,1421,25.14179,-80.92534,1679,"12",5,-81.4115753173828,25.8289375305176,-80.3344116210938,25.5252685546875,-80.3,25.5
"143",-80.96,26.12,56.6648237102154,34.3711143484109,28.54306,-82.64401,1421,25.14179,-80.92534,1679,"12",5,-81.382926940918,25.8002891540527,-80.3344116210938,25.5252685546875,-80.3,25.5
"144",-80.82,26.12,51.0643210623316,41.4176836342271,28.54306,-82.64401,1421,25.14179,-80.92534,1679,"12",5,-81.382926940918,25.8002891540527,-80.3344116210938,25.5252685546875,-80.3,25.5
"145",-80.68,26.12,46.4355355992072,48.8867285472129,28.54306,-82.64401,1421,25.14179,-80.92534,1679,"12",5,-81.3600082397461,25.7659111022949,-80.3344116210938,25.5252685546875,-80.3,25.5
"146",-80.54,26.12,43.0927488084921,56.3835399119023,28.54306,-82.64401,1421,25.14179,-80.92534,1679,"12",5,-81.2855224609375,25.6570510864258,-80.3344116210938,25.5252685546875,-80.3,25.5
"147",-80.4,26.12,41.3490426135226,63.7473937826851,28.54306,-82.64401,1421,25.14179,-80.92534,1679,"12",5,-81.2855224609375,25.6570510864258,-80.3344116210938,25.5252685546875,-80.3,25.5
"148",-80.26,26.12,41.4069330998929,68.6554136904317,28.54306,-82.64401,1421,25.14179,-80.92534,1679,"12",5,-80.918830871582,25.3247337341309,-80.3344116210938,25.5252685546875,-80.3,25.5
"149",-80.12,26.12,43.2591879893374,74.2048661679469,28.54306,-82.64401,1421,25.14179,-80.92534,1679,"12",5,-80.918830871582,25.3247337341309,-80.3344116210938,25.5252685546875,-80.3,25.5
"166",-81.1,26.26,69.6740484379005,35.5331019449718,28.54306,-82.64401,1421,25.14179,-80.92534,1679,"12",5,-81.4631423950195,25.8633155822754,-80.3344116210938,25.5252685546875,-80.3,25.5
"167",-80.96,26.26,64.0312818417495,40.9553475231186,28.54306,-82.64401,1421,25.14179,-80.92534,1679,"12",5,-81.4115753173828,25.8289375305176,-80.3344116210938,25.5252685546875,-80.3,25.5
"168",-80.82,26.26,59.1387069996277,47.2892334946073,28.54306,-82.64401,1421,25.14179,-80.92534,1679,"12",5,-81.382926940918,25.8002891540527,-80.3344116210938,25.5252685546875,-80.3,25.5
"169",-80.68,26.26,55.1961823477699,54.0479574064889,28.54306,-82.64401,1421,25.14179,-80.92534,1679,"12",5,-81.382926940918,25.8002891540527,-80.3344116210938,25.5252685546875,-80.3,25.5
"170",-80.54,26.26,52.4185197053196,61.2991727246503,28.54306,-82.64401,1421,25.14179,-80.92534,1679,"12",5,-81.382926940918,25.8002891540527,-80.3344116210938,25.5252685546875,-80.3,25.5
"171",-80.4,26.26,50.9964213737202,68.7850821977939,28.54306,-82.64401,1421,25.14179,-80.92534,1679,"12",5,-81.3600082397461,25.7659111022949,-80.3344116210938,25.5252685546875,-80.3,25.5
"172",-80.26,26.26,51.0433156025958,76.2210175113006,28.54306,-82.64401,1421,25.14179,-80.92534,1679,"12",5,-81.2855224609375,25.6570510864258,-80.3344116210938,25.5252685546875,-80.3,25.5
"173",-80.12,26.26,52.5552702113612,81.6277829368887,28.54306,-82.64401,1421,25.14179,-80.92534,1679,"12",5,-80.918830871582,25.3247337341309,-80.3344116210938,25.5252685546875,-80.3,25.5
"191",-80.96,26.4,71.9495510181013,48.4556170123187,28.54306,-82.64401,1421,25.14179,-80.92534,1679,"12",5,-81.4115753173828,25.8289375305176,-80.3344116210938,25.5252685546875,-80.3,25.5
"192",-80.82,26.4,67.6375700963334,53.9587378455056,28.54306,-82.64401,1421,25.14179,-80.92534,1679,"12",5,-81.4115753173828,25.8289375305176,-80.3344116210938,25.5252685546875,-80.3,25.5
"193",-80.68,26.4,64.2231451546204,60.2197855846732,28.54306,-82.64401,1421,25.14179,-80.92534,1679,"12",5,-81.4115753173828,25.8289375305176,-80.3344116210938,25.5252685546875,-80.3,25.5
"194",-80.54,26.4,61.8550956832932,66.8149666578691,28.54306,-82.64401,1421,25.14179,-80.92534,1679,"12",5,-81.382926940918,25.8002891540527,-80.3344116210938,25.5252685546875,-80.3,25.5
"195",-80.4,26.4,60.6561018819635,73.8305897263061,28.54306,-82.64401,1421,25.14179,-80.92534,1679,"12",5,-81.382926940918,25.8002891540527,-80.3344116210938,25.5252685546875,-80.3,25.5
"196",-80.26,26.4,60.6954861766961,81.172562544293,28.54306,-82.64401,1421,25.14179,-80.92534,1679,"12",5,-81.382926940918,25.8002891540527,-80.3344116210938,25.5252685546875,-80.3,25.5
"197",-80.12,26.4,61.9708874928473,88.6659894273696,28.54306,-82.64401,1421,25.14179,-80.92534,1679,"12",5,-81.3600082397461,25.7659111022949,-80.3344116210938,25.5252685546875,-80.3,25.5
"221",-80.68,26.54,73.4182569234926,66.9560970868793,28.54306,-82.64401,1421,25.14179,-80.92534,1679,"12",5,-81.4115753173828,25.8289375305176,-80.3344116210938,25.5252685546875,-80.3,25.5
"222",-80.54,26.54,71.3585311054745,73.1315840511119,28.54306,-82.64401,1421,25.14179,-80.92534,1679,"12",5,-81.4115753173828,25.8289375305176,-80.3344116210938,25.5252685546875,-80.3,25.5
"223",-80.4,26.54,70.3230149582656,79.6494938188807,28.54306,-82.64401,1421,25.14179,-80.92534,1679,"12",5,-81.382926940918,25.8002891540527,-80.3344116210938,25.5252685546875,-80.3,25.5
"224",-80.26,26.54,70.3569472923222,86.4910272418205,28.54306,-82.64401,1421,25.14179,-80.92534,1679,"12",5,-81.382926940918,25.8002891540527,-80.3344116210938,25.5252685546875,-80.3,25.5
"225",-80.12,26.54,71.4588045972164,93.6401759572687,28.54306,-82.64401,1421,25.14179,-80.92534,1679,"12",5,-81.382926940918,25.8002891540527,-80.3344116210938,25.5252685546875,-80.3,25.5
